acceptance_rate,augmentation,dataset,detector,detector_hardness,edit_distance,generated,heldout_typology,label_fraction,ledger_violation_rate,mean_flow_residual,median_flow_residual,profile_drift,rho,seed,temporal_violation_rate,run_name,categorical_fractionality_rate,negative_feature_rate,eval_subset,heldout_train_positives
0.9454545454545452,hard_projected_v2,amlnet,xgboost,5.646538918550896,0.387216219333529,165,layering,1.0,0.0,0.0,0.0,1.6054638520791151,0.75,5,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,xgboost,5.949174470833114,0.384857223835017,165,layering,1.0,0.0,0.0,0.0,1.6876707412516412,0.75,7,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,xgboost,6.293588046828438,0.41542831531902,165,layering,1.0,0.0,0.0,0.0,1.658284617528237,0.75,8,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,hard_projected_v2,amlnet,xgboost,6.076435091213607,0.377079265029677,165,layering,1.0,0.0,0.0,0.0,1.626425514129828,0.75,9,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,xgboost,4.570868233547442,0.250419153011233,165,layering,1.0,0.0,0.0,0.0,1.515452599408162,0.75,0,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,xgboost,5.019292143778927,0.257803930041849,165,layering,1.0,0.0,0.0,0.0,1.6642384971445652,0.75,1,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,xgboost,3.608755671178869,0.252058012892732,165,layering,1.0,0.0,0.0,0.0,1.583759892037254,0.75,2,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,xgboost,5.597293213692559,0.265167237568914,165,layering,1.0,0.0,0.0,0.0,1.569271917260843,0.75,3,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,xgboost,5.155527633687616,0.261191138261823,165,layering,1.0,0.0,0.0,0.0,1.480997986157893,0.75,4,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,xgboost,4.64611435146066,0.245465552840884,165,layering,1.0,0.0,0.0,0.0,1.560916101717028,0.75,5,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,xgboost,4.338906365439764,0.255215848080724,165,layering,1.0,0.0,0.0,0.0,1.5937666708013811,0.75,6,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,xgboost,4.886051871814416,0.264465299276616,165,layering,1.0,0.0,0.0,0.0,1.686558877062914,0.75,7,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,xgboost,4.662736848010246,0.280736265882878,165,layering,1.0,0.0,0.0,0.0,1.5106834025584082,0.75,8,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_hard_projected_v2,amlnet,xgboost,4.199421598377385,0.269984258508307,165,layering,1.0,0.0,0.0,0.0,1.596127469012416,0.75,9,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,xgboost,3.094816966286125,0.327560530974533,165,layering,1.0,0.0,0.0,0.0,2.003687780543281,0.75,0,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,xgboost,2.965720856205752,0.365415097546956,165,layering,1.0,0.0,0.0,0.0,1.964565792911762,0.75,1,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,xgboost,2.805322267962456,0.379373581953554,165,layering,1.0,0.0,0.0,0.0,2.085167289626214,0.75,2,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,xgboost,3.125264640082748,0.328395375673072,165,layering,1.0,0.0,0.0,0.0,1.9777596550698744,0.75,3,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,xgboost,2.9629168995683903,0.333658258894493,165,layering,1.0,0.0,0.0,0.0,1.9617873226432327,0.75,5,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,xgboost,3.175735114507822,0.320334577989009,165,layering,1.0,0.0,0.0,0.0,2.001950301281525,0.75,4,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,xgboost,2.968048240051635,0.340147682124998,165,layering,1.0,0.0,0.0,0.0,2.076886296164081,0.75,6,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,xgboost,3.032390500960036,0.310259083424584,165,layering,1.0,0.0,0.0,0.0,2.100369390768576,0.75,7,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,xgboost,3.09586756065491,0.360997369456306,165,layering,1.0,0.0,0.0,0.0,2.049903569201084,0.75,9,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,curriculum_projected_v2,amlnet,xgboost,3.115286521030493,0.370912370518102,165,layering,1.0,0.0,0.0,0.0,1.9442258514468391,0.75,8,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,xgboost,7.610800616385866,0.436026513314716,165,layering,1.0,0.0,0.0,0.0,1.581135142173,0.75,0,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,xgboost,7.401992949915281,0.478235571615669,165,layering,1.0,0.0,0.0,0.0,1.612510204460288,0.75,1,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,xgboost,6.326526756761968,0.428701756437415,165,layering,1.0,0.0,0.0,0.0,1.727936712125387,0.75,2,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,xgboost,8.235187019600435,0.479721449301144,165,layering,1.0,0.0,0.0,0.0,1.594144600842882,0.75,3,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,xgboost,7.883843409260286,0.420624133692764,165,layering,1.0,0.0,0.0,0.0,1.535275417527946,0.75,4,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,xgboost,6.86817921256483,0.459266409517626,165,layering,1.0,0.0,0.0,0.0,1.626482299314001,0.75,5,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,xgboost,7.163630519966401,0.454093782246688,165,layering,1.0,0.0,0.0,0.0,1.559141795035706,0.75,6,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,xgboost,7.308646612998371,0.487280719400224,165,layering,1.0,0.0,0.0,0.0,1.633535097369932,0.75,7,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,xgboost,7.721332795860972,0.528061163847182,165,layering,1.0,0.0,0.0,0.0,1.534746936595869,0.75,8,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,typology_projected_v2,amlnet,xgboost,7.121206021974696,0.464204341659392,165,layering,1.0,0.0,0.0,0.0,1.6456716318617222,0.75,9,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,xgboost,6.25499154577495,0.34752121634407,165,layering,1.0,0.0,0.0,0.0,1.636505909532715,0.75,1,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,xgboost,4.902021850306145,0.335553813769915,165,layering,1.0,0.0,0.0,0.0,1.678590209131806,0.75,2,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,xgboost,6.551053999376768,0.335072695902531,165,layering,1.0,0.0,0.0,0.0,1.533515283385514,0.75,0,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,xgboost,7.103102587508991,0.355342185985502,165,layering,1.0,0.0,0.0,0.0,1.5690496790427062,0.75,3,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,xgboost,6.701564788671086,0.34802590687737,165,layering,1.0,0.0,0.0,0.0,1.463161934321894,0.75,4,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,xgboost,5.823865405981497,0.325514310961942,165,layering,1.0,0.0,0.0,0.0,1.560385018322526,0.75,5,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,xgboost,5.632624672867862,0.334402990284177,165,layering,1.0,0.0,0.0,0.0,1.579959748675289,0.75,6,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,xgboost,6.282115292142111,0.347993672847694,165,layering,1.0,0.0,0.0,0.0,1.68577744785568,0.75,7,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,xgboost,5.930115812957652,0.370445687338384,165,layering,1.0,0.0,0.0,0.0,1.513689967742857,0.75,8,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
0.9454545454545452,plausible_typology_projected_v2,amlnet,xgboost,5.504966602790781,0.346301617102065,165,layering,1.0,0.0,0.0,0.0,1.5823946088676362,0.75,9,0.0,cikm_v4_heldout_layering_10seed,0.0,0.0,,
,none,amlnet,lightgbm,,,0,structuring,1.0,,,,,0.75,0,,cikm_v4_heldout_structuring_5seed,,,,
,none,amlnet,lightgbm,,,0,structuring,1.0,,,,,0.75,3,,cikm_v4_heldout_structuring_5seed,,,,
,none,amlnet,lightgbm,,,0,structuring,1.0,,,,,0.75,2,,cikm_v4_heldout_structuring_5seed,,,,
,none,amlnet,lightgbm,,,0,structuring,1.0,,,,,0.75,1,,cikm_v4_heldout_structuring_5seed,,,,
,none,amlnet,lightgbm,,,0,structuring,1.0,,,,,0.75,4,,cikm_v4_heldout_structuring_5seed,,,,
0.9489436619718312,random_feasible_v2,amlnet,lightgbm,0.056060028052644,0.020055620523085,568,structuring,1.0,0.0,0.0,0.0,2.073999526885409,0.75,1,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,random_feasible_v2,amlnet,lightgbm,0.008547197633124,0.018153513823937,568,structuring,1.0,0.0,0.0,0.0,2.002094626874306,0.75,0,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,random_feasible_v2,amlnet,lightgbm,0.01294993986162,0.017606160668479,568,structuring,1.0,0.0,0.0,0.0,2.012866639669051,0.75,2,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,random_feasible_v2,amlnet,lightgbm,0.016756936336115,0.018116747758245,568,structuring,1.0,0.0,0.0,0.0,2.092478629156513,0.75,3,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,random_feasible_v2,amlnet,lightgbm,0.015338511929091,0.01812054048051,568,structuring,1.0,0.0,0.0,0.0,1.9363859156505128,0.75,4,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,lightgbm,8.982606749604443,0.191416528257264,568,structuring,1.0,0.0,0.0,0.0,0.499755326471439,0.75,0,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,lightgbm,9.276236792974268,0.220060725809052,568,structuring,1.0,0.0,0.0,0.0,0.652265238067109,0.75,1,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,lightgbm,9.146868136320933,0.188139124967085,568,structuring,1.0,0.0,0.0,0.0,0.5119236548367321,0.75,2,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,lightgbm,9.261993769848996,0.202470712427463,568,structuring,1.0,0.0,0.0,0.0,0.490741288903619,0.75,3,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,lightgbm,9.27027561114468,0.190867644749662,568,structuring,1.0,0.0,0.0,0.0,0.482467954934864,0.75,4,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,lightgbm,8.300038248621547,0.151266447647627,568,structuring,1.0,0.0,0.0,0.0,0.379250068365046,0.75,0,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,lightgbm,8.070234952455989,0.149290329413928,568,structuring,1.0,0.0,0.0,0.0,0.371693796407547,0.75,1,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,lightgbm,8.390747295084315,0.149397873979953,568,structuring,1.0,0.0,0.0,0.0,0.389792120197243,0.75,2,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,lightgbm,8.629619166492724,0.154952956906406,568,structuring,1.0,0.0,0.0,0.0,0.376729492561954,0.75,3,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,lightgbm,8.748900525474852,0.157236844024841,568,structuring,1.0,0.0,0.0,0.0,0.382580690122851,0.75,4,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,lightgbm,4.153495605645939,0.235885209604894,568,structuring,1.0,0.0,0.0,0.0,0.800279256590495,0.75,0,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,lightgbm,4.209655459147434,0.228771327991387,568,structuring,1.0,0.0,0.0,0.0,0.912016777046526,0.75,1,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,lightgbm,4.181887009813837,0.21487053674527,568,structuring,1.0,0.0,0.0,0.0,0.8012659321344061,0.75,2,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,lightgbm,4.173257811330897,0.23136415407519,568,structuring,1.0,0.0,0.0,0.0,0.815356216958342,0.75,3,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,lightgbm,4.213926003407922,0.217733242581381,568,structuring,1.0,0.0,0.0,0.0,0.824393569535606,0.75,4,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,lightgbm,9.131548493665491,0.232022178450802,568,structuring,1.0,0.0,0.0,0.0,0.488835171473381,0.75,0,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,lightgbm,9.578026305360336,0.256173456962279,568,structuring,1.0,0.0,0.0,0.0,0.629824079774008,0.75,1,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,lightgbm,9.221318581540272,0.226909033480615,568,structuring,1.0,0.0,0.0,0.0,0.5076907106579941,0.75,2,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,lightgbm,9.391634607492811,0.245909952606424,568,structuring,1.0,0.0,0.0,0.0,0.49141449874132,0.75,3,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,lightgbm,9.415396194906378,0.23220270635298,568,structuring,1.0,0.0,0.0,0.0,0.4876212930968,0.75,4,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,lightgbm,8.4698098353707,0.194543027823111,568,structuring,1.0,0.0,0.0,0.0,0.359419308539213,0.75,0,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,lightgbm,8.381330739763758,0.192475775146631,568,structuring,1.0,0.0,0.0,0.0,0.36713769095332,0.75,1,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,lightgbm,8.604437292852781,0.193509299283899,568,structuring,1.0,0.0,0.0,0.0,0.39649707880886,0.75,2,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,lightgbm,8.691889711916456,0.19753972525373,568,structuring,1.0,0.0,0.0,0.0,0.374443024404188,0.75,3,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,lightgbm,8.819226918909427,0.200824860504441,568,structuring,1.0,0.0,0.0,0.0,0.389945799245268,0.75,4,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
,none,amlnet,xgboost,,,0,structuring,1.0,,,,,0.75,0,,cikm_v4_heldout_structuring_5seed,,,,
,none,amlnet,xgboost,,,0,structuring,1.0,,,,,0.75,1,,cikm_v4_heldout_structuring_5seed,,,,
,none,amlnet,xgboost,,,0,structuring,1.0,,,,,0.75,3,,cikm_v4_heldout_structuring_5seed,,,,
,none,amlnet,xgboost,,,0,structuring,1.0,,,,,0.75,2,,cikm_v4_heldout_structuring_5seed,,,,
0.9489436619718312,random_feasible_v2,amlnet,xgboost,0.003559796479725,0.018153513823937,568,structuring,1.0,0.0,0.0,0.0,2.002094626874306,0.75,0,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
,none,amlnet,xgboost,,,0,structuring,1.0,,,,,0.75,4,,cikm_v4_heldout_structuring_5seed,,,,
0.9489436619718312,random_feasible_v2,amlnet,xgboost,0.018758322177947,0.020055620523085,568,structuring,1.0,0.0,0.0,0.0,2.073999526885409,0.75,1,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,random_feasible_v2,amlnet,xgboost,0.012826224576351,0.017606160668479,568,structuring,1.0,0.0,0.0,0.0,2.012866639669051,0.75,2,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,random_feasible_v2,amlnet,xgboost,0.012276437585977,0.018116747758245,568,structuring,1.0,0.0,0.0,0.0,2.092478629156513,0.75,3,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,random_feasible_v2,amlnet,xgboost,0.002899631288387,0.01812054048051,568,structuring,1.0,0.0,0.0,0.0,1.9363859156505128,0.75,4,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,xgboost,8.821428194900918,0.172025869885629,568,structuring,1.0,0.0,0.0,0.0,0.419416477184468,0.75,1,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,xgboost,8.84054514471947,0.171869927100223,568,structuring,1.0,0.0,0.0,0.0,0.384158334390385,0.75,0,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,xgboost,8.670467706387011,0.163670332279123,568,structuring,1.0,0.0,0.0,0.0,0.422795441242319,0.75,2,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,xgboost,9.14831121449424,0.180795973655853,568,structuring,1.0,0.0,0.0,0.0,0.396996554012975,0.75,3,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,hard_projected_v2,amlnet,xgboost,9.079732416034185,0.16167085221278,568,structuring,1.0,0.0,0.0,0.0,0.405644904240679,0.75,4,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,xgboost,8.408451114592149,0.128444195714377,568,structuring,1.0,0.0,0.0,0.0,0.279440779857104,0.75,0,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,xgboost,8.451493944320337,0.128068107045293,568,structuring,1.0,0.0,0.0,0.0,0.304270101079522,0.75,1,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,xgboost,8.24815078076323,0.132657361058371,568,structuring,1.0,0.0,0.0,0.0,0.285310132708637,0.75,2,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,xgboost,8.683289430174543,0.140071542031234,568,structuring,1.0,0.0,0.0,0.0,0.281188685998115,0.75,3,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_hard_projected_v2,amlnet,xgboost,8.626202384980417,0.128926461154915,568,structuring,1.0,0.0,0.0,0.0,0.289612632298893,0.75,4,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,xgboost,4.986129506654078,0.172160860113205,568,structuring,1.0,0.0,0.0,0.0,0.385704260751914,0.75,0,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,xgboost,5.018929958480616,0.161274470848039,568,structuring,1.0,0.0,0.0,0.0,0.403755651551769,0.75,1,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,xgboost,4.814297868373545,0.168484575992768,568,structuring,1.0,0.0,0.0,0.0,0.397770800327837,0.75,2,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,xgboost,5.206735091045284,0.171093202190486,568,structuring,1.0,0.0,0.0,0.0,0.407729116115032,0.75,3,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,curriculum_projected_v2,amlnet,xgboost,5.164481732311453,0.165034557885773,568,structuring,1.0,0.0,0.0,0.0,0.415343670099402,0.75,4,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,xgboost,8.984029281875957,0.215666336531877,568,structuring,1.0,0.0,0.0,0.0,0.382504492027858,0.75,0,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,xgboost,9.139332792567844,0.22218597370037,568,structuring,1.0,0.0,0.0,0.0,0.409043060511506,0.75,1,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,xgboost,8.892993864800964,0.209365916705654,568,structuring,1.0,0.0,0.0,0.0,0.4137499947236,0.75,2,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,xgboost,9.335920241803644,0.224464630623894,568,structuring,1.0,0.0,0.0,0.0,0.395881086747576,0.75,3,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,typology_projected_v2,amlnet,xgboost,9.268651842666692,0.215433226319933,568,structuring,1.0,0.0,0.0,0.0,0.408730096233465,0.75,4,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,xgboost,8.56047113249382,0.173593021295956,568,structuring,1.0,0.0,0.0,0.0,0.284793995366758,0.75,0,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,xgboost,8.680867742689623,0.176908011164397,568,structuring,1.0,0.0,0.0,0.0,0.307547615843844,0.75,1,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,xgboost,8.440789958693042,0.169118464785749,568,structuring,1.0,0.0,0.0,0.0,0.289237015617088,0.75,2,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,xgboost,8.82348825110761,0.179616873979813,568,structuring,1.0,0.0,0.0,0.0,0.280195071264219,0.75,3,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
0.9489436619718312,plausible_typology_projected_v2,amlnet,xgboost,8.80941762327652,0.173330339611085,568,structuring,1.0,0.0,0.0,0.0,0.306066441050398,0.75,4,0.0,cikm_v4_heldout_structuring_5seed,0.0,0.0,,
,none,amlnet,lightgbm,,,0,integration,1.0,,,,,0.75,3,,cikm_v4_heldout_integration_5seed,,,,
,none,amlnet,lightgbm,,,0,integration,1.0,,,,,0.75,0,,cikm_v4_heldout_integration_5seed,,,,
,none,amlnet,lightgbm,,,0,integration,1.0,,,,,0.75,1,,cikm_v4_heldout_integration_5seed,,,,
,none,amlnet,lightgbm,,,0,integration,1.0,,,,,0.75,2,,cikm_v4_heldout_integration_5seed,,,,
